serial_no,floor_level,zone_id,Date,Month,ta,lux,spl
40A249A8,28,50,2019/10/5,10,26.35,0,44
40A249A8,28,50,2019/10/5,10,26.36,0,44
40A249A8,28,50,2019/10/5,10,26.37,0,44
40A249A8,28,50,2019/10/5,10,26.36,0,44
40A249A8,28,50,2019/10/5,10,26.36,0,44
40A249A8,28,50,2019/10/5,10,26.38,0,44
40A249A8,28,50,2019/10/5,10,26.38,0,44
40A249A8,28,50,2019/10/5,10,26.39,0,44
40A249A8,28,50,2019/10/5,10,26.39,0,44
40A249A8,28,50,2019/10/5,10,26.39,0,44
40A249A8,28,50,2019/10/5,10,26.39,0,44
40A249A8,28,50,2019/10/5,10,26.39,0,44
40A249A8,28,50,2019/10/5,10,26.4,0,44
40A249A8,28,50,2019/10/5,10,26.4,0,44
40A249A8,28,50,2019/10/5,10,26.4,0,44
40A249A8,28,50,2019/10/5,10,26.4,0,44
